state,date,sector,emissions
California,01/01/2019,Power,0.0740494
California,02/01/2019,Power,0.0847485
California,03/01/2019,Power,0.0869301
California,04/01/2019,Power,0.0843834
California,05/01/2019,Power,0.0885276
California,06/01/2019,Power,0.0889639
California,07/01/2019,Power,0.0888016
California,08/01/2019,Power,0.0893583
California,09/01/2019,Power,0.0883628
California,10/01/2019,Power,0.0910519
California,11/01/2019,Power,0.0944586
California,12/01/2019,Power,0.0957837
California,13/01/2019,Power,0.0968281
California,14/01/2019,Power,0.0978552
California,15/01/2019,Power,0.0961899
California,16/01/2019,Power,0.094433
California,17/01/2019,Power,0.0917025
California,18/01/2019,Power,0.0861446
California,19/01/2019,Power,0.0830236
California,20/01/2019,Power,0.082529
California,21/01/2019,Power,0.0828669
California,22/01/2019,Power,0.0842065
California,23/01/2019,Power,0.0845555
California,24/01/2019,Power,0.0851818
California,25/01/2019,Power,0.0889531
California,26/01/2019,Power,0.0906911
California,27/01/2019,Power,0.091286
California,28/01/2019,Power,0.0920245
California,29/01/2019,Power,0.0928065
California,30/01/2019,Power,0.0943597
California,31/01/2019,Power,0.0945498
California,01/02/2019,Power,0.094889
California,02/02/2019,Power,0.0971315
California,03/02/2019,Power,0.0981749
California,04/02/2019,Power,0.0986769
California,05/02/2019,Power,0.0988956
California,06/02/2019,Power,0.0975384
California,07/02/2019,Power,0.0987801
California,08/02/2019,Power,0.0981882
California,09/02/2019,Power,0.0970946
California,10/02/2019,Power,0.0981682
California,11/02/2019,Power,0.0968649
California,12/02/2019,Power,0.096394
California,13/02/2019,Power,0.0942279
California,14/02/2019,Power,0.0930554
California,15/02/2019,Power,0.0910839
California,16/02/2019,Power,0.0894215
California,17/02/2019,Power,0.0853231
California,18/02/2019,Power,0.0846201
California,19/02/2019,Power,0.0836998
California,20/02/2019,Power,0.0866089
California,21/02/2019,Power,0.0879848
California,22/02/2019,Power,0.0905692
California,23/02/2019,Power,0.0921533
California,24/02/2019,Power,0.0944484
California,25/02/2019,Power,0.0949702
California,26/02/2019,Power,0.0979131
California,27/02/2019,Power,0.0993122
California,28/02/2019,Power,0.0988222
California,01/03/2019,Power,0.0990347
California,02/03/2019,Power,0.0991056
California,03/03/2019,Power,0.0978444
California,04/03/2019,Power,0.0945062
California,05/03/2019,Power,0.0891721
California,06/03/2019,Power,0.0860727
California,07/03/2019,Power,0.0839848
California,08/03/2019,Power,0.083941
California,09/03/2019,Power,0.0790136
California,10/03/2019,Power,0.0759802
California,11/03/2019,Power,0.0779243
California,12/03/2019,Power,0.079011
California,13/03/2019,Power,0.0786357
California,14/03/2019,Power,0.0782824
California,15/03/2019,Power,0.0740626
California,16/03/2019,Power,0.0731601
California,17/03/2019,Power,0.0732738
California,18/03/2019,Power,0.0698245
California,19/03/2019,Power,0.0668098
California,20/03/2019,Power,0.0628267
California,21/03/2019,Power,0.0604304
California,22/03/2019,Power,0.0599219
California,23/03/2019,Power,0.0590572
California,24/03/2019,Power,0.0575168
California,25/03/2019,Power,0.0565637
California,26/03/2019,Power,0.0556342
California,27/03/2019,Power,0.0569037
California,28/03/2019,Power,0.0580356
California,29/03/2019,Power,0.0581085
California,30/03/2019,Power,0.0576925
California,31/03/2019,Power,0.0577961
California,01/04/2019,Power,0.060259
California,02/04/2019,Power,0.0619693
California,03/04/2019,Power,0.0615532
California,04/04/2019,Power,0.0592218
California,05/04/2019,Power,0.0575549
California,06/04/2019,Power,0.056247
California,07/04/2019,Power,0.0525603
California,08/04/2019,Power,0.049333
California,09/04/2019,Power,0.0481542
California,10/04/2019,Power,0.0494574
California,11/04/2019,Power,0.0494397
California,12/04/2019,Power,0.0481969
California,13/04/2019,Power,0.047396
California,14/04/2019,Power,0.0487298
California,15/04/2019,Power,0.0500775
California,16/04/2019,Power,0.0509367
California,17/04/2019,Power,0.0486671
California,18/04/2019,Power,0.0482819
California,19/04/2019,Power,0.048149
California,20/04/2019,Power,0.0505443
California,21/04/2019,Power,0.0539716
California,22/04/2019,Power,0.0551447
California,23/04/2019,Power,0.0545955
California,24/04/2019,Power,0.0548046
California,25/04/2019,Power,0.055739
California,26/04/2019,Power,0.0555134
California,27/04/2019,Power,0.0536431
California,28/04/2019,Power,0.0516765
California,29/04/2019,Power,0.0505301
California,30/04/2019,Power,0.0506332
California,01/05/2019,Power,0.0506918
California,02/05/2019,Power,0.0497907
California,03/05/2019,Power,0.0504752
California,04/05/2019,Power,0.0509772
California,05/05/2019,Power,0.0507469
California,06/05/2019,Power,0.0499647
California,07/05/2019,Power,0.0511739
California,08/05/2019,Power,0.0524363
California,09/05/2019,Power,0.0531291
California,10/05/2019,Power,0.0537559
California,11/05/2019,Power,0.0558407
California,12/05/2019,Power,0.0579609
California,13/05/2019,Power,0.0572936
California,14/05/2019,Power,0.0531007
California,15/05/2019,Power,0.0511141
California,16/05/2019,Power,0.0500797
California,17/05/2019,Power,0.0470709
California,18/05/2019,Power,0.0430646
California,19/05/2019,Power,0.0384208
California,20/05/2019,Power,0.039024
California,21/05/2019,Power,0.0393044
California,22/05/2019,Power,0.0381152
California,23/05/2019,Power,0.036523
California,24/05/2019,Power,0.0341843
California,25/05/2019,Power,0.0328933
California,26/05/2019,Power,0.0334395
California,27/05/2019,Power,0.0315874
California,28/05/2019,Power,0.0324431
California,29/05/2019,Power,0.0334449
California,30/05/2019,Power,0.0350974
California,31/05/2019,Power,0.0385555
California,01/06/2019,Power,0.0426934
California,02/06/2019,Power,0.046622
California,03/06/2019,Power,0.047674
California,04/06/2019,Power,0.0469049
California,05/06/2019,Power,0.0486195
California,06/06/2019,Power,0.0533123
California,07/06/2019,Power,0.0641627
California,08/06/2019,Power,0.0767901
California,09/06/2019,Power,0.0868697
California,10/06/2019,Power,0.0914071
California,11/06/2019,Power,0.0934339
California,12/06/2019,Power,0.0928152
California,13/06/2019,Power,0.0896243
California,14/06/2019,Power,0.0823872
California,15/06/2019,Power,0.0712658
California,16/06/2019,Power,0.0608824
California,17/06/2019,Power,0.0561265
California,18/06/2019,Power,0.0544627
California,19/06/2019,Power,0.0558537
California,20/06/2019,Power,0.0578682
California,21/06/2019,Power,0.0583571
California,22/06/2019,Power,0.0579725
California,23/06/2019,Power,0.0552418
California,24/06/2019,Power,0.0555332
California,25/06/2019,Power,0.0575786
California,26/06/2019,Power,0.0601641
California,27/06/2019,Power,0.0612372
California,28/06/2019,Power,0.0607681
California,29/06/2019,Power,0.0597609
California,30/06/2019,Power,0.060755
California,01/07/2019,Power,0.0595028
California,02/07/2019,Power,0.0605227
California,03/07/2019,Power,0.0582131
California,04/07/2019,Power,0.0553975
California,05/07/2019,Power,0.0527741
California,06/07/2019,Power,0.054885
California,07/07/2019,Power,0.059926
California,08/07/2019,Power,0.0694779
California,09/07/2019,Power,0.0776286
California,10/07/2019,Power,0.0851688
California,11/07/2019,Power,0.0920605
California,12/07/2019,Power,0.100678
California,13/07/2019,Power,0.10479
California,14/07/2019,Power,0.105627
California,15/07/2019,Power,0.10255
California,16/07/2019,Power,0.0973111
California,17/07/2019,Power,0.0931152
California,18/07/2019,Power,0.0939541
California,19/07/2019,Power,0.0984326
California,20/07/2019,Power,0.106498
California,21/07/2019,Power,0.115354
California,22/07/2019,Power,0.126945
California,23/07/2019,Power,0.136253
California,24/07/2019,Power,0.143868
California,25/07/2019,Power,0.148878
California,26/07/2019,Power,0.148376
California,27/07/2019,Power,0.142223
California,28/07/2019,Power,0.136742
California,29/07/2019,Power,0.128946
California,30/07/2019,Power,0.125103
California,31/07/2019,Power,0.124502
California,01/08/2019,Power,0.123479
California,02/08/2019,Power,0.125605
California,03/08/2019,Power,0.131521
California,04/08/2019,Power,0.132662
California,05/08/2019,Power,0.130804
California,06/08/2019,Power,0.126386
California,07/08/2019,Power,0.11782
California,08/08/2019,Power,0.108511
California,09/08/2019,Power,0.102099
California,10/08/2019,Power,0.098974
California,11/08/2019,Power,0.101894
California,12/08/2019,Power,0.109247
California,13/08/2019,Power,0.114169
California,14/08/2019,Power,0.117082
California,15/08/2019,Power,0.119879
California,16/08/2019,Power,0.119438
California,17/08/2019,Power,0.116084
California,18/08/2019,Power,0.110817
California,19/08/2019,Power,0.105894
California,20/08/2019,Power,0.105813
California,21/08/2019,Power,0.110095
California,22/08/2019,Power,0.113852
California,23/08/2019,Power,0.120194
California,24/08/2019,Power,0.126502
California,25/08/2019,Power,0.130319
California,26/08/2019,Power,0.131485
California,27/08/2019,Power,0.132355
California,28/08/2019,Power,0.13306
California,29/08/2019,Power,0.134222
California,30/08/2019,Power,0.132348
California,31/08/2019,Power,0.132547
California,01/09/2019,Power,0.138171
California,02/09/2019,Power,0.14645
California,03/09/2019,Power,0.14973
California,04/09/2019,Power,0.145889
California,05/09/2019,Power,0.138107
California,06/09/2019,Power,0.130486
California,07/09/2019,Power,0.118969
California,08/09/2019,Power,0.107495
California,09/09/2019,Power,0.0999115
California,10/09/2019,Power,0.0981841
California,11/09/2019,Power,0.102239
California,12/09/2019,Power,0.107677
California,13/09/2019,Power,0.10947
California,14/09/2019,Power,0.110906
California,15/09/2019,Power,0.108054
California,16/09/2019,Power,0.0990638
California,17/09/2019,Power,0.0905071
California,18/09/2019,Power,0.0852836
California,19/09/2019,Power,0.0850757
California,20/09/2019,Power,0.0870712
California,21/09/2019,Power,0.0935774
California,22/09/2019,Power,0.104307
California,23/09/2019,Power,0.112521
California,24/09/2019,Power,0.112709
California,25/09/2019,Power,0.108797
California,26/09/2019,Power,0.102937
California,27/09/2019,Power,0.0980346
California,28/09/2019,Power,0.0899596
California,29/09/2019,Power,0.0843812
California,30/09/2019,Power,0.0802511
California,01/10/2019,Power,0.0798079
California,02/10/2019,Power,0.0842908
California,03/10/2019,Power,0.089921
California,04/10/2019,Power,0.0957168
California,05/10/2019,Power,0.0983819
California,06/10/2019,Power,0.0949351
California,07/10/2019,Power,0.0952527
California,08/10/2019,Power,0.0991483
California,09/10/2019,Power,0.0990253
California,10/10/2019,Power,0.0963495
California,11/10/2019,Power,0.09344
California,12/10/2019,Power,0.0958802
California,13/10/2019,Power,0.0994682
California,14/10/2019,Power,0.0978468
California,15/10/2019,Power,0.095355
California,16/10/2019,Power,0.0928832
California,17/10/2019,Power,0.0925979
California,18/10/2019,Power,0.0955385
California,19/10/2019,Power,0.0972762
California,20/10/2019,Power,0.0991755
California,21/10/2019,Power,0.105476
California,22/10/2019,Power,0.111419
California,23/10/2019,Power,0.114173
California,24/10/2019,Power,0.113523
California,25/10/2019,Power,0.111884
California,26/10/2019,Power,0.109339
California,27/10/2019,Power,0.108244
California,28/10/2019,Power,0.108102
California,29/10/2019,Power,0.106822
California,30/10/2019,Power,0.108801
California,31/10/2019,Power,0.112387
California,01/11/2019,Power,0.114985
California,02/11/2019,Power,0.11719
California,03/11/2019,Power,0.11734
California,04/11/2019,Power,0.116611
California,05/11/2019,Power,0.115389
California,06/11/2019,Power,0.114605
California,07/11/2019,Power,0.114173
California,08/11/2019,Power,0.111636
California,09/11/2019,Power,0.109727
California,10/11/2019,Power,0.10749
California,11/11/2019,Power,0.105244
California,12/11/2019,Power,0.104158
California,13/11/2019,Power,0.102999
California,14/11/2019,Power,0.102173
California,15/11/2019,Power,0.103019
California,16/11/2019,Power,0.102449
California,17/11/2019,Power,0.103216
California,18/11/2019,Power,0.104347
California,19/11/2019,Power,0.104643
California,20/11/2019,Power,0.103329
California,21/11/2019,Power,0.101568
California,22/11/2019,Power,0.0979773
California,23/11/2019,Power,0.0982607
California,24/11/2019,Power,0.0973497
California,25/11/2019,Power,0.0948659
California,26/11/2019,Power,0.0923196
California,27/11/2019,Power,0.0949593
California,28/11/2019,Power,0.0980511
California,29/11/2019,Power,0.102451
California,30/11/2019,Power,0.104284
California,01/12/2019,Power,0.106597
California,02/12/2019,Power,0.108925
California,03/12/2019,Power,0.112173
California,04/12/2019,Power,0.112358
California,05/12/2019,Power,0.111041
California,06/12/2019,Power,0.109863
California,07/12/2019,Power,0.109956
California,08/12/2019,Power,0.109374
California,09/12/2019,Power,0.107035
California,10/12/2019,Power,0.104337
California,11/12/2019,Power,0.101395
California,12/12/2019,Power,0.100349
California,13/12/2019,Power,0.100454
California,14/12/2019,Power,0.0999331
California,15/12/2019,Power,0.101101
California,16/12/2019,Power,0.100748
California,17/12/2019,Power,0.101551
California,18/12/2019,Power,0.102851
California,19/12/2019,Power,0.10472
California,20/12/2019,Power,0.105226
California,21/12/2019,Power,0.101806
California,22/12/2019,Power,0.0960759
California,23/12/2019,Power,0.0973524
California,24/12/2019,Power,0.0969498
California,25/12/2019,Power,0.0959396
California,26/12/2019,Power,0.0954567
California,27/12/2019,Power,0.0935925
California,28/12/2019,Power,0.0919247
California,29/12/2019,Power,0.0887121
California,30/12/2019,Power,0.0851792
California,31/12/2019,Power,0.0839111
California,01/01/2020,Power,0.0810091
California,02/01/2020,Power,0.0769949
California,03/01/2020,Power,0.0759054
California,04/01/2020,Power,0.0777796
California,05/01/2020,Power,0.0791105
California,06/01/2020,Power,0.0794182
California,07/01/2020,Power,0.0800984
California,08/01/2020,Power,0.0808274
California,09/01/2020,Power,0.0814019
California,10/01/2020,Power,0.0804599
California,11/01/2020,Power,0.0795874
California,12/01/2020,Power,0.08415
California,13/01/2020,Power,0.0862808
California,14/01/2020,Power,0.0866415
California,15/01/2020,Power,0.0893389
California,16/01/2020,Power,0.0918372
California,17/01/2020,Power,0.0943513
California,18/01/2020,Power,0.0942823
California,19/01/2020,Power,0.0917232
California,20/01/2020,Power,0.0910447
California,21/01/2020,Power,0.0885507
California,22/01/2020,Power,0.0842243
California,23/01/2020,Power,0.0803709
California,24/01/2020,Power,0.0754389
California,25/01/2020,Power,0.0732968
California,26/01/2020,Power,0.0713422
California,27/01/2020,Power,0.0697872
California,28/01/2020,Power,0.0695266
California,29/01/2020,Power,0.0710418
California,30/01/2020,Power,0.0713821
California,31/01/2020,Power,0.0735538
California,01/02/2020,Power,0.0766421
California,02/02/2020,Power,0.0798259
California,03/02/2020,Power,0.0800843
California,04/02/2020,Power,0.0808937
California,05/02/2020,Power,0.0793538
California,06/02/2020,Power,0.0789947
California,07/02/2020,Power,0.0789873
California,08/02/2020,Power,0.0776744
California,09/02/2020,Power,0.0775026
California,10/02/2020,Power,0.0787657
California,11/02/2020,Power,0.0795411
California,12/02/2020,Power,0.0818891
California,13/02/2020,Power,0.0816109
California,14/02/2020,Power,0.0808621
California,15/02/2020,Power,0.0817613
California,16/02/2020,Power,0.0823724
California,17/02/2020,Power,0.0820342
California,18/02/2020,Power,0.0818852
California,19/02/2020,Power,0.0803716
California,20/02/2020,Power,0.078822
California,21/02/2020,Power,0.0773757
California,22/02/2020,Power,0.0764322
California,23/02/2020,Power,0.0739474
California,24/02/2020,Power,0.0733272
California,25/02/2020,Power,0.0732762
California,26/02/2020,Power,0.0712946
California,27/02/2020,Power,0.0719779
California,28/02/2020,Power,0.0715481
California,29/02/2020,Power,0.0699974
California,01/03/2020,Power,0.0700302
California,02/03/2020,Power,0.0706366
California,03/03/2020,Power,0.0700992
California,04/03/2020,Power,0.0734993
California,05/03/2020,Power,0.0755374
California,06/03/2020,Power,0.0802231
California,07/03/2020,Power,0.08485
California,08/03/2020,Power,0.08737
California,09/03/2020,Power,0.0901239
California,10/03/2020,Power,0.0931746
California,11/03/2020,Power,0.096073
California,12/03/2020,Power,0.0993337
California,13/03/2020,Power,0.101971
California,14/03/2020,Power,0.10212
California,15/03/2020,Power,0.103281
California,16/03/2020,Power,0.102576
California,17/03/2020,Power,0.101696
California,18/03/2020,Power,0.0998585
California,19/03/2020,Power,0.0979367
California,20/03/2020,Power,0.0912027
California,21/03/2020,Power,0.0868597
California,22/03/2020,Power,0.0822077
California,23/03/2020,Power,0.076749
California,24/03/2020,Power,0.0706402
California,25/03/2020,Power,0.067671
California,26/03/2020,Power,0.0637353
California,27/03/2020,Power,0.0615351
California,28/03/2020,Power,0.0575282
California,29/03/2020,Power,0.0544123
California,30/03/2020,Power,0.0523294
California,31/03/2020,Power,0.0513144
California,01/04/2020,Power,0.0510477
California,02/04/2020,Power,0.0546188
California,03/04/2020,Power,0.0593498
California,04/04/2020,Power,0.0643428
California,05/04/2020,Power,0.0690067
California,06/04/2020,Power,0.0742787
California,07/04/2020,Power,0.0784123
California,08/04/2020,Power,0.0772652
California,09/04/2020,Power,0.074728
California,10/04/2020,Power,0.0707813
California,11/04/2020,Power,0.0675679
California,12/04/2020,Power,0.0630076
California,13/04/2020,Power,0.0576349
California,14/04/2020,Power,0.0540946
California,15/04/2020,Power,0.0522118
California,16/04/2020,Power,0.0496071
California,17/04/2020,Power,0.0476536
California,18/04/2020,Power,0.0437614
California,19/04/2020,Power,0.0425603
California,20/04/2020,Power,0.0426791
California,21/04/2020,Power,0.0453374
California,22/04/2020,Power,0.0498983
California,23/04/2020,Power,0.0524012
California,24/04/2020,Power,0.0538005
California,25/04/2020,Power,0.0596638
California,26/04/2020,Power,0.0631614
California,27/04/2020,Power,0.0631962
California,28/04/2020,Power,0.0602185
California,29/04/2020,Power,0.0563085
California,30/04/2020,Power,0.0541359
California,01/05/2020,Power,0.053557
California,02/05/2020,Power,0.0514243
California,03/05/2020,Power,0.0501098
California,04/05/2020,Power,0.0530881
California,05/05/2020,Power,0.0562299
California,06/05/2020,Power,0.0585536
California,07/05/2020,Power,0.0596584
California,08/05/2020,Power,0.0591782
California,09/05/2020,Power,0.0567299
California,10/05/2020,Power,0.0538311
California,11/05/2020,Power,0.0491723
California,12/05/2020,Power,0.0455968
California,13/05/2020,Power,0.0438244
California,14/05/2020,Power,0.0429976
California,15/05/2020,Power,0.0428715
California,16/05/2020,Power,0.0426553
California,17/05/2020,Power,0.0426958
California,18/05/2020,Power,0.0433521
California,19/05/2020,Power,0.0425965
California,20/05/2020,Power,0.041615
California,21/05/2020,Power,0.0426176
California,22/05/2020,Power,0.0450744
California,23/05/2020,Power,0.0527475
California,24/05/2020,Power,0.0621986
California,25/05/2020,Power,0.0704804
California,26/05/2020,Power,0.0750785
California,27/05/2020,Power,0.0775835
California,28/05/2020,Power,0.0776746
California,29/05/2020,Power,0.0791039
California,30/05/2020,Power,0.0808059
California,31/05/2020,Power,0.0836632
California,01/06/2020,Power,0.0848622
California,02/06/2020,Power,0.0836354
California,03/06/2020,Power,0.0815155
California,04/06/2020,Power,0.0798221
California,05/06/2020,Power,0.0776009
California,06/06/2020,Power,0.0758235
California,07/06/2020,Power,0.0749035
California,08/06/2020,Power,0.075477
California,09/06/2020,Power,0.0757713
California,10/06/2020,Power,0.0758318
California,11/06/2020,Power,0.0774481
California,12/06/2020,Power,0.0777387
California,13/06/2020,Power,0.0720226
California,14/06/2020,Power,0.0632827
California,15/06/2020,Power,0.0579903
California,16/06/2020,Power,0.0593714
California,17/06/2020,Power,0.0614711
California,18/06/2020,Power,0.0642164
California,19/06/2020,Power,0.069925
California,20/06/2020,Power,0.0772971
California,21/06/2020,Power,0.0847164
California,22/06/2020,Power,0.088603
California,23/06/2020,Power,0.0923917
California,24/06/2020,Power,0.09629
California,25/06/2020,Power,0.0954501
California,26/06/2020,Power,0.0901487
California,27/06/2020,Power,0.0845933
California,28/06/2020,Power,0.0785431
California,29/06/2020,Power,0.0734347
California,30/06/2020,Power,0.0688904
California,01/07/2020,Power,0.0662133
California,02/07/2020,Power,0.0684564
California,03/07/2020,Power,0.073596
California,04/07/2020,Power,0.0781669
California,05/07/2020,Power,0.083095
California,06/07/2020,Power,0.089009
California,07/07/2020,Power,0.0984311
California,08/07/2020,Power,0.109638
California,09/07/2020,Power,0.119219
California,10/07/2020,Power,0.125008
California,11/07/2020,Power,0.127584
California,12/07/2020,Power,0.128754
California,13/07/2020,Power,0.128042
California,14/07/2020,Power,0.123867
California,15/07/2020,Power,0.118589
California,16/07/2020,Power,0.112192
California,17/07/2020,Power,0.107877
California,18/07/2020,Power,0.10754
California,19/07/2020,Power,0.105455
California,20/07/2020,Power,0.102875
California,21/07/2020,Power,0.100147
California,22/07/2020,Power,0.0983991
California,23/07/2020,Power,0.0999181
California,24/07/2020,Power,0.104856
California,25/07/2020,Power,0.107342
California,26/07/2020,Power,0.114065
California,27/07/2020,Power,0.123274
California,28/07/2020,Power,0.132304
California,29/07/2020,Power,0.137216
California,30/07/2020,Power,0.137239
California,31/07/2020,Power,0.134133
California,01/08/2020,Power,0.129546
California,02/08/2020,Power,0.121033
California,03/08/2020,Power,0.110609
California,04/08/2020,Power,0.10113
California,05/08/2020,Power,0.095634
California,06/08/2020,Power,0.0950101
California,07/08/2020,Power,0.0942121
California,08/08/2020,Power,0.0958124
California,09/08/2020,Power,0.103398
California,10/08/2020,Power,0.116397
California,11/08/2020,Power,0.131987
California,12/08/2020,Power,0.147101
California,13/08/2020,Power,0.158128
California,14/08/2020,Power,0.170727
California,15/08/2020,Power,0.184671
California,16/08/2020,Power,0.192812
California,17/08/2020,Power,0.193393
California,18/08/2020,Power,0.190585
California,19/08/2020,Power,0.186863
California,20/08/2020,Power,0.184379
California,21/08/2020,Power,0.182005
California,22/08/2020,Power,0.176557
California,23/08/2020,Power,0.171255
California,24/08/2020,Power,0.167978
California,25/08/2020,Power,0.163637
California,26/08/2020,Power,0.156039
California,27/08/2020,Power,0.14705
California,28/08/2020,Power,0.136635
California,29/08/2020,Power,0.127976
California,30/08/2020,Power,0.122042
California,31/08/2020,Power,0.120514
California,01/09/2020,Power,0.122475
California,02/09/2020,Power,0.130543
California,03/09/2020,Power,0.142163
California,04/09/2020,Power,0.147814
California,05/09/2020,Power,0.152151
California,06/09/2020,Power,0.154513
California,07/09/2020,Power,0.151361
California,08/09/2020,Power,0.145735
California,09/09/2020,Power,0.136168
California,10/09/2020,Power,0.12494
California,11/09/2020,Power,0.120774
California,12/09/2020,Power,0.118481
California,13/09/2020,Power,0.118113
California,14/09/2020,Power,0.120721
California,15/09/2020,Power,0.121741
California,16/09/2020,Power,0.121563
California,17/09/2020,Power,0.12138
California,18/09/2020,Power,0.119841
California,19/09/2020,Power,0.116779
California,20/09/2020,Power,0.113641
California,21/09/2020,Power,0.108862
California,22/09/2020,Power,0.103725
California,23/09/2020,Power,0.100775
California,24/09/2020,Power,0.100652
California,25/09/2020,Power,0.104094
California,26/09/2020,Power,0.110268
California,27/09/2020,Power,0.116474
California,28/09/2020,Power,0.124914
California,29/09/2020,Power,0.133323
California,30/09/2020,Power,0.140305
California,01/10/2020,Power,0.143317
California,02/10/2020,Power,0.144901
California,03/10/2020,Power,0.144707
California,04/10/2020,Power,0.141302
California,05/10/2020,Power,0.131599
California,06/10/2020,Power,0.124494
California,07/10/2020,Power,0.117684
California,08/10/2020,Power,0.112536
California,09/10/2020,Power,0.108786
California,10/10/2020,Power,0.106426
California,11/10/2020,Power,0.107413
California,12/10/2020,Power,0.115882
California,13/10/2020,Power,0.123344
California,14/10/2020,Power,0.131361
California,15/10/2020,Power,0.136219
California,16/10/2020,Power,0.137949
California,17/10/2020,Power,0.140137
California,18/10/2020,Power,0.140595
California,19/10/2020,Power,0.136443
California,20/10/2020,Power,0.133454
California,21/10/2020,Power,0.127747
California,22/10/2020,Power,0.123053
California,23/10/2020,Power,0.120817
California,24/10/2020,Power,0.117998
California,25/10/2020,Power,0.116514
California,26/10/2020,Power,0.116252
California,27/10/2020,Power,0.113303
California,28/10/2020,Power,0.113465
California,29/10/2020,Power,0.116377
California,30/10/2020,Power,0.117229
California,31/10/2020,Power,0.116572
California,01/11/2020,Power,0.115817
California,02/11/2020,Power,0.117836
California,03/11/2020,Power,0.11851
California,04/11/2020,Power,0.116031
California,05/11/2020,Power,0.111886
California,06/11/2020,Power,0.108078
California,07/11/2020,Power,0.106185
California,08/11/2020,Power,0.104164
California,09/11/2020,Power,0.0995826
California,10/11/2020,Power,0.0950946
California,11/11/2020,Power,0.0937406
California,12/11/2020,Power,0.0945261
California,13/11/2020,Power,0.0952982
California,14/11/2020,Power,0.0950678
California,15/11/2020,Power,0.0934808
California,16/11/2020,Power,0.0919645
California,17/11/2020,Power,0.0969473
California,18/11/2020,Power,0.100084
California,19/11/2020,Power,0.100916
California,20/11/2020,Power,0.0987458
California,21/11/2020,Power,0.0985251
California,22/11/2020,Power,0.0972823
California,23/11/2020,Power,0.0937958
California,24/11/2020,Power,0.0889512
California,25/11/2020,Power,0.0871714
California,26/11/2020,Power,0.0865668
California,27/11/2020,Power,0.0880618
California,28/11/2020,Power,0.0881977
California,29/11/2020,Power,0.0918703
California,30/11/2020,Power,0.098268
California,01/12/2020,Power,0.102999
California,02/12/2020,Power,0.106184
California,03/12/2020,Power,0.108508
California,04/12/2020,Power,0.110674
California,05/12/2020,Power,0.112853
California,06/12/2020,Power,0.112852
California,07/12/2020,Power,0.111464
California,08/12/2020,Power,0.110341
California,09/12/2020,Power,0.109591
California,10/12/2020,Power,0.110624
California,11/12/2020,Power,0.109649
California,12/12/2020,Power,0.109183
California,13/12/2020,Power,0.110691
California,14/12/2020,Power,0.110309
California,15/12/2020,Power,0.109482
California,16/12/2020,Power,0.108812
California,17/12/2020,Power,0.106155
California,18/12/2020,Power,0.105531
California,19/12/2020,Power,0.101921
California,20/12/2020,Power,0.100238
California,21/12/2020,Power,0.101917
California,22/12/2020,Power,0.0990562
California,23/12/2020,Power,0.0955079
California,24/12/2020,Power,0.0954708
California,25/12/2020,Power,0.0969682
California,26/12/2020,Power,0.0993082
California,27/12/2020,Power,0.0979546
California,28/12/2020,Power,0.0939557
California,29/12/2020,Power,0.0932965
California,30/12/2020,Power,0.0935777
California,31/12/2020,Power,0.091633
California,01/01/2021,Power,0.0873803
California,02/01/2021,Power,0.0848142
California,03/01/2021,Power,0.08367
California,04/01/2021,Power,0.0859272
California,05/01/2021,Power,0.0882504
California,06/01/2021,Power,0.0893343
California,07/01/2021,Power,0.0899294
California,08/01/2021,Power,0.091497
California,09/01/2021,Power,0.0923827
California,10/01/2021,Power,0.0911982
California,11/01/2021,Power,0.088951
California,12/01/2021,Power,0.0869749
California,13/01/2021,Power,0.0851654
California,14/01/2021,Power,0.0826119
California,15/01/2021,Power,0.0780902
California,16/01/2021,Power,0.0730312
California,17/01/2021,Power,0.0717072
California,18/01/2021,Power,0.0710238
California,19/01/2021,Power,0.0712728
California,20/01/2021,Power,0.0717384
California,21/01/2021,Power,0.0725025
California,22/01/2021,Power,0.0762253
California,23/01/2021,Power,0.0810165
California,24/01/2021,Power,0.0847782
California,25/01/2021,Power,0.08836
California,26/01/2021,Power,0.0898955
California,27/01/2021,Power,0.090334
California,28/01/2021,Power,0.0910718
California,29/01/2021,Power,0.0903729
California,30/01/2021,Power,0.0873501
California,31/01/2021,Power,0.082465
California,01/02/2021,Power,0.0789441
California,02/02/2021,Power,0.0766694
California,03/02/2021,Power,0.0756916
California,04/02/2021,Power,0.0743412
California,05/02/2021,Power,0.0738347
California,06/02/2021,Power,0.0782876
California,07/02/2021,Power,0.0813175
California,08/02/2021,Power,0.0829885
California,09/02/2021,Power,0.0826971
California,10/02/2021,Power,0.0839546
California,11/02/2021,Power,0.0860931
California,12/02/2021,Power,0.0872471
California,13/02/2021,Power,0.0838154
California,14/02/2021,Power,0.0836606
California,15/02/2021,Power,0.0841449
California,16/02/2021,Power,0.0844831
California,17/02/2021,Power,0.0830926
California,18/02/2021,Power,0.0817248
California,19/02/2021,Power,0.0810591
California,20/02/2021,Power,0.081447
California,21/02/2021,Power,0.0794372
California,22/02/2021,Power,0.0767529
California,23/02/2021,Power,0.0761716
California,24/02/2021,Power,0.0761631
California,25/02/2021,Power,0.0764863
California,26/02/2021,Power,0.0767811
California,27/02/2021,Power,0.0772162
California,28/02/2021,Power,0.0801955
California,01/03/2021,Power,0.0808155
California,02/03/2021,Power,0.0824015
California,03/03/2021,Power,0.0818745
California,04/03/2021,Power,0.0819893
